排名,股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,市盈率,市净率,总市值,更新时间
51,688307,中润光学,76.25,8.22,5.79,120470,906733559.0,16.28,80.5,69.03,69.03,70.46,106.67,7.5,6769017500.0,2026-03-27 08:46:48
51,300960,通业科技,23.84,3.878,0.0,413500.0,9752348.0,0,23.88,22.97,23.06,22.95,0.0,0.0,0.0,2026-03-27 09:32:30
51,688719,爱科赛博,-,-,-,-,-,-,-,-,-,42.29,-114.24,2.85,4879649327.0,2026-03-27 09:01:58
52,300168,万达信息,5.95,8.18,0.45,810012,496609149.28,9.45,6.43,5.91,5.91,5.5,-15.77,6.95,8571740027.0,2026-03-27 08:45:48
52,002972,科安达,12.18,7.03,0.8,58431.0,69861991.0,9.58,12.45,11.36,11.37,11.38,34.27,2.44,2996387184.0,2026-03-27 10:02:32
52,593,德龙汇能,15.3,3.87,0.0,1916600.0,28534557.0,0,15.34,14.6,14.67,14.73,0.0,0.0,0.0,2026-03-27 09:32:30
52,688718,唯赛勃,0,0,0,0,0,0,0,0,0,14.7,55.4,3.18,2554189518.0,2026-03-27 09:02:39
53,2637,赞宇科技,11.56,3.863,0.0,2711074.0,30748189.0,0,11.6,11.01,11.02,11.13,0.0,0.0,0.0,2026-03-27 09:32:30
53,659,珠海中富,4.51,8.15,0.34,1192812,531146068.82,9.59,4.58,4.18,4.18,4.17,-81.1,34.11,5798518365.0,2026-03-27 08:46:48
53,300911,亿田智能,28.77,6.99,1.88,56690.0,158205330.55,10.0,28.95,26.26,26.42,26.89,-35.68,4.49,5274568175.0,2026-03-27 10:02:32
53,688717,艾罗能源,-,-,-,-,-,-,-,-,-,122.23,168.99,4.48,19556800000.0,2026-03-27 09:01:58
54,688716,中研股份,0,0,0,0,0,0,0,0,0,32.7,335.35,3.36,3978936000.0,2026-03-27 09:02:39
54,601678,滨化股份,5.12,3.854,0.0,14803300.0,74271894.0,0,5.13,4.91,4.94,4.93,0.0,0.0,0.0,2026-03-27 09:32:30
54,301246,宏源药业,21.91,7.98,1.62,384637,858184665.82,17.25,23.8,20.3,20.31,20.29,-5974.69,2.02,8764148988.0,2026-03-27 08:45:48
54,300209,行云科技,10.88,6.88,0.7,489675.0,526798581.5,7.07,11.04,10.32,10.32,10.18,-547.01,10.2,10103561051.0,2026-03-27 10:02:32
55,688302,海创药业,39.38,3.795,0.0,206786.0,8072528.0,0,39.44,38.21,38.61,37.94,0.0,0.0,0.0,2026-03-27 09:32:30
55,1389,广合科技,114.93,7.95,8.46,187712,2159262572.18,9.72,117.12,106.77,107.0,106.47,75.02,12.3,54298274176.0,2026-03-27 08:46:48
55,300868,杰美特,52.32,6.56,3.22,47663.0,238971916.53,11.45,52.7,47.08,48.22,49.1,-199.86,4.44,6694448640.0,2026-03-27 10:02:32
55,688712,北芯生命-U,-,-,-,-,-,-,-,-,-,37.0,191.37,16.44,15429000000.0,2026-03-27 09:01:58
56,688711,宏微科技,0,0,0,0,0,0,0,0,0,26.25,320.87,5.15,5593685816.0,2026-03-27 09:02:39
56,603059,倍加洁,33.8,6.76,2.14,10402.0,34117629.0,8.21,33.92,31.32,31.66,31.66,33.04,3.23,3395166060.0,2026-03-27 10:02:32
56,908,ST景峰,7.68,3.784,0.0,9763300.0,75173931.0,0,7.75,7.55,7.75,7.4,0.0,0.0,0.0,2026-03-27 09:32:30
57,001367,海森药业,25.65,6.34,1.53,88548.0,223028480.74,11.53,26.53,23.75,23.95,24.12,28.76,2.62,3907808280.0,2026-03-27 10:02:32
57,301150,中一科技,52.71,7.59,3.72,214157,1139011853.43,14.86,55.48,48.2,48.27,48.99,238.27,3.45,12293736046.0,2026-03-27 08:46:48
57,833,粤桂股份,25.6,3.77,0.0,6893600.0,175066377.0,0,25.8,24.41,24.41,24.67,0.0,0.0,0.0,2026-03-27 09:32:30
58,688709,成都华微,0,0,0,0,0,0,0,0,0,41.38,111.99,8.62,26352729936.0,2026-03-27 09:02:39
58,603087,甘李药业,62.28,6.3,3.69,58927.0,358213392.0,7.95,62.36,57.7,57.71,58.59,34.09,3.3,37200153469.0,2026-03-27 10:02:32
58,600257,大湖股份,6.7,7.54,0.47,399881,261262150.0,9.15,6.8,6.23,6.24,6.23,-4275.62,4.05,3224289160.0,2026-03-27 08:45:48
58,300994,久祺股份,15.69,3.77,0.0,1323080.0,20486242.0,0,15.87,15.1,15.28,15.12,0.0,0.0,0.0,2026-03-27 09:32:30
59,301357,北方长龙,123.66,3.742,0.0,586365.0,71466370.0,0,124.0,117.64,118.0,119.2,0.0,0.0,0.0,2026-03-27 09:32:30
59,600758,辽宁能源,6.14,7.34,0.42,4366364,2542776116.0,18.71,6.29,5.22,5.72,5.72,-60.4,1.47,8117186799.0,2026-03-27 08:46:48
59,603213,镇洋发展,14.35,6.3,0.85,108173.0,152780579.0,7.48,14.5,13.49,13.5,13.5,93.87,3.41,6342303294.0,2026-03-27 10:02:32
59,688708,佳驰科技,-,-,-,-,-,-,-,-,-,50.7,46.49,5.79,20280507000.0,2026-03-27 09:01:58
60,553,安道麦A,6.11,3.735,0.0,2108301.0,12714335.0,0,6.13,5.81,5.81,5.89,0.0,0.0,0.0,2026-03-27 09:32:30
60,688707,振华新材,0,0,0,0,0,0,0,0,0,13.68,-16.1,1.74,6959566004.0,2026-03-27 09:02:39
60,300879,大叶股份,28.07,7.34,1.92,194603,538116418.53,11.78,28.86,25.78,25.81,26.15,34.42,4.12,5681335242.0,2026-03-27 08:45:48
60,600714,金瑞矿业,19.08,6.24,1.12,150408.0,283691159.0,9.24,19.53,17.87,18.01,17.96,90.28,7.15,5498403289.0,2026-03-27 10:02:32
61,300723,一品红,31.9,6.16,1.85,66247.0,208627020.2,9.48,32.66,29.81,29.9,30.05,-79.41,8.23,14408999235.0,2026-03-27 10:02:32
61,688702,盛科通信-U,-,-,-,-,-,-,-,-,-,168.56,-461.21,30.99,69109600000.0,2026-03-27 09:01:58
61,2199,*ST东晶,8.36,3.722,0.0,1056300.0,8730298.0,0,8.36,8.09,8.26,8.06,0.0,0.0,0.0,2026-03-27 09:32:30
61,300955,嘉亨家化,34.18,7.32,2.33,56907,189530023.08,9.17,34.58,31.66,31.79,31.85,-87.59,3.93,3445344000.0,2026-03-27 08:46:48
62,688701,卓锦股份,0,0,0,0,0,0,0,0,0,9.52,-22.28,8.98,1278320581.0,2026-03-27 09:02:39
62,603429,*ST集友,9.24,3.704,0.0,4477640.0,41038134.0,0,9.36,9.01,9.01,8.91,0.0,0.0,0.0,2026-03-27 09:32:30
62,301373,凌玮科技,72.09,6.03,4.1,48239.0,344251782.76,14.47,75.32,65.48,65.48,67.99,56.83,4.74,7819753040.0,2026-03-27 10:02:32
62,2219,新里程,2.5,7.3,0.17,3755970,944493828.97,9.44,2.56,2.34,2.35,2.33,-165.11,4.3,8468454383.0,2026-03-27 08:45:48
63,688700,东威科技,-,-,-,-,-,-,-,-,-,52.51,121.08,8.48,15669055414.0,2026-03-27 09:01:58
63,688192,迪哲医药-U,54.79,6.18,3.19,25877.0,136934636.0,8.74,54.79,50.28,51.51,51.6,-33.35,19.5,25457260808.0,2026-03-27 10:02:32
63,600935,华塑股份,3.02,7.09,0.2,2013369,611125450.0,9.93,3.1,2.82,2.83,2.82,-67.91,1.81,10856108929.0,2026-03-27 08:46:48
63,300560,中富通,15.14,3.699,0.0,1738200.0,26021876.0,0,15.32,14.32,14.39,14.6,0.0,0.0,0.0,2026-03-27 09:32:30
64,002903,宇环数控,28.03,6.17,1.63,64326.0,174158716.44,8.33,28.16,25.96,26.29,26.4,1076.2,5.45,4392244940.0,2026-03-27 10:02:32
64,2759,天际股份,35.57,7.07,2.35,985414,3504755585.24,9.75,36.54,33.3,33.9,33.22,-131.81,5.75,17834179260.0,2026-03-27 08:45:48
64,688699,明微电子,0,0,0,0,0,0,0,0,0,43.1,-102.13,3.98,4743785984.0,2026-03-27 09:02:39
64,1369,双欣材料,16.38,3.671,0.0,4386921.0,70427635.0,0,16.38,15.6,15.65,15.8,0.0,0.0,0.0,2026-03-27 09:32:30
65,688698,伟创电气,0,0,0,0,0,0,0,0,0,67.38,53.74,6.13,14420854512.0,2026-03-27 09:02:39
65,688106,金宏气体,28.94,3.653,0.0,3456910.0,99174616.0,0,29.0,28.2,28.46,27.92,0.0,0.0,0.0,2026-03-27 09:32:30
65,688157,松井股份,36.97,7.0,2.42,39314,145168853.0,10.85,37.98,34.23,35.0,34.55,264.66,4.33,5783257028.0,2026-03-27 08:45:48
65,603778,国晟科技,23.41,5.98,1.32,555975.0,1256974564.0,12.54,23.76,20.99,21.68,22.09,-76.33,21.13,15371992029.0,2026-03-27 10:02:32
66,603529,爱玛科技,33.06,3.604,0.0,3537936.0,115407602.0,0,33.11,32.0,32.09,31.91,0.0,0.0,0.0,2026-03-27 09:32:30
66,688697,纽威数控,-,-,-,-,-,-,-,-,-,14.16,21.4,3.5,6475840661.0,2026-03-27 09:01:58
66,300608,思特奇,11.41,5.94,0.64,81807.0,92008030.2,11.61,11.8,10.55,10.63,10.77,-16.04,2.83,3779444680.0,2026-03-27 10:02:32
66,688737,中自科技,26.53,6.93,1.72,42553,111805421.0,9.23,27.16,24.87,25.2,24.81,-56.45,1.79,3172046424.0,2026-03-27 08:46:48
67,899,赣能股份,15.17,6.91,0.98,1162067,1739260210.52,13.67,15.61,13.67,13.91,14.19,12.75,2.35,14801031619.0,2026-03-27 08:45:48
67,688512,慧智微-U,11.76,5.66,0.63,79031.0,89419040.0,8.09,11.79,10.89,10.9,11.13,-24.22,3.34,5490080124.0,2026-03-27 10:02:32
67,688696,极米科技,0,0,0,0,0,0,0,0,0,89.17,43.58,2.01,6243683400.0,2026-03-27 09:02:39
67,600233,圆通速递,20.7,3.552,0.0,1844300.0,37791866.0,0,20.76,20.05,20.05,19.99,0.0,0.0,0.0,2026-03-27 09:32:30
68,603127,昭衍新药,29.12,5.93,1.63,87147.0,246891622.0,7.93,29.2,27.02,27.24,27.49,202.78,2.69,21821020166.0,2026-03-27 10:02:32
68,301090,华润材料,7.78,3.457,0.0,2057000.0,15717484.0,0,7.82,7.46,7.47,7.52,0.0,0.0,0.0,2026-03-27 09:32:30
68,300342,天银机电,50.73,6.67,3.17,745214,3636913628.55,12.09,51.95,46.2,48.66,47.56,666.31,13.75,21562031282.0,2026-03-27 08:46:48
68,688695,中创股份,0,0,0,0,0,0,0,0,0,24.12,-101.13,2.63,2051439237.0,2026-03-27 09:02:39
69,603132,金徽股份,16.11,5.92,0.9,55365.0,88100994.0,6.9,16.3,15.25,15.26,15.21,29.06,4.92,15755580000.0,2026-03-27 10:02:32
69,300483,首华燃气,23.36,6.62,1.45,708731,1585168059.13,13.6,24.05,21.07,21.87,21.91,52.67,2.91,8918761101.0,2026-03-27 08:45:48
69,600714,金瑞矿业,18.58,3.452,0.0,2592700.0,47570001.0,0,18.6,17.87,18.01,17.96,0.0,0.0,0.0,2026-03-27 09:32:30
69,688693,锴威特,0,0,0,0,0,0,0,0,0,45.75,-36.94,4.21,3371052653.0,2026-03-27 09:02:39
70,2569,*ST步森,14.45,3.436,0.0,909400.0,13064311.0,0,14.6,13.97,14.28,13.97,0.0,0.0,0.0,2026-03-27 09:32:30
70,688692,达梦数据,0,0,0,0,0,0,0,0,0,209.27,45.85,6.41,23697734800.0,2026-03-27 09:02:39
70,300497,富祥药业,18.44,6.59,1.14,1174825,2118283001.06,8.61,18.59,17.1,17.29,17.3,-187.17,4.54,9932686343.0,2026-03-27 08:46:48
70,603520,司太立,10.9,5.83,0.6,381727.0,409468001.0,7.48,10.97,10.2,10.28,10.3,124.34,1.84,4778667703.0,2026-03-27 10:02:32
71,300383,光环新网,17.66,3.396,0.0,34755426.0,607025331.0,0,17.83,17.09,17.5,17.08,0.0,0.0,0.0,2026-03-27 09:32:30
71,300561,*ST汇科,14.44,5.79,0.79,84163.0,119762781.7,8.72,14.7,13.51,13.51,13.65,2339.21,7.9,4737879159.0,2026-03-27 10:02:32
71,2108,沧州明珠,4.86,6.58,0.3,1660863,816295961.99,10.53,5.02,4.54,4.56,4.56,42.99,1.61,8012187281.0,2026-03-27 08:45:48
71,688691,灿芯股份,0,0,0,0,0,0,0,0,0,93.04,-97.03,9.06,11164800000.0,2026-03-27 09:02:39
72,300051,琏升科技,11.66,5.71,0.63,275980.0,313576831.13,8.98,11.75,10.76,10.92,11.03,-35.83,26.9,4337726265.0,2026-03-27 10:02:32
72,603334,丰倍生物,52.28,6.56,3.22,36240,186382133.0,8.66,53.16,48.91,48.91,49.06,47.97,6.43,7502180000.0,2026-03-27 08:46:48
72,603216,梦天家居,33.0,3.383,0.0,526900.0,17214007.0,0,33.25,31.53,32.0,31.92,0.0,0.0,0.0,2026-03-27 09:32:30
72,688690,纳微科技,0,0,0,0,0,0,0,0,0,24.14,71.67,5.07,9748088427.0,2026-03-27 09:02:39
73,600396,华电辽能,8.88,6.47,0.54,3450974,3090449580.0,9.23,9.17,8.4,8.96,8.34,2950.53,9.68,13077636535.0,2026-03-27 08:45:48
73,603967,中创物流,13.26,3.352,0.0,877630.0,11558160.0,0,13.38,12.9,12.99,12.83,0.0,0.0,0.0,2026-03-27 09:32:30
73,688689,银河微电,0,0,0,0,0,0,0,0,0,32.22,51.67,3.01,4153263069.0,2026-03-27 09:02:39
73,300955,嘉亨家化,36.1,5.62,1.92,16974.0,59695192.0,8.75,36.2,33.21,34.17,34.18,-92.51,4.15,3638880000.0,2026-03-27 10:02:32
74,603229,奥翔药业,9.79,6.41,0.59,134900,128932233.0,6.74,9.82,9.2,9.21,9.2,29.45,3.46,8128609050.0,2026-03-27 08:46:48
74,688195,腾景科技,280.0,5.35,14.21,38100.0,1019679557.0,11.15,282.0,252.37,255.0,265.79,513.05,36.65,36218000000.0,2026-03-27 10:02:32
74,890,法尔胜,12.66,3.347,0.0,15192700.0,195835083.0,0,13.23,12.45,13.09,12.25,0.0,0.0,0.0,2026-03-27 09:32:30
74,688687,凯因科技,-,-,-,-,-,-,-,-,-,19.44,112.15,1.92,3323159564.0,2026-03-27 09:01:58
75,2209,达 意 隆,15.45,6.4,0.93,139860,213630900.4,8.61,15.8,14.55,14.55,14.52,22.34,3.75,3074998823.0,2026-03-27 08:45:48
75,688710,益诺思,59.52,3.333,0.0,115818.0,6816771.0,0,59.63,58.07,58.69,57.6,0.0,0.0,0.0,2026-03-27 09:32:30
75,600276,恒瑞医药,54.49,5.54,2.86,266872.0,1411787450.0,6.57,54.5,51.11,51.3,51.63,46.9,5.9,361661021134.0,2026-03-27 10:02:32
75,688686,奥普特,0,0,0,0,0,0,0,0,0,89.15,59.44,3.56,10897290813.0,2026-03-27 09:02:39
76,912,泸天化,5.41,3.244,0.0,13432591.0,71572770.0,0,5.45,5.09,5.09,5.24,0.0,0.0,0.0,2026-03-27 09:32:30
76,600098,广州发展,8.36,6.36,0.5,883026,717136663.0,9.8,8.5,7.73,7.77,7.86,10.18,1.07,29309031241.0,2026-03-27 08:46:48
76,688685,迈信林,-,-,-,-,-,-,-,-,-,44.31,116.46,7.75,6506997365.0,2026-03-27 09:01:58
76,002842,翔鹭钨业,31.8,5.58,1.68,167169.0,521755145.56,9.53,32.66,29.79,29.79,30.12,150.72,9.31,10404083020.0,2026-03-27 10:02:32
77,688485,九州一轨,27.5,5.16,1.35,15436.0,41147605.0,7.95,27.58,25.5,26.14,26.15,-294.93,3.14,4133031705.0,2026-03-27 10:02:32
77,688683,莱尔科技,-,-,-,-,-,-,-,-,-,31.8,120.64,4.29,5122910040.0,2026-03-27 09:01:58
77,688251,井松智能,36.18,3.224,0.0,228465.0,8076764.0,0,36.18,34.81,35.0,35.05,0.0,0.0,0.0,2026-03-27 09:32:30
77,1283,豪鹏科技,73.5,6.2,4.29,133254,966184719.38,6.75,73.97,69.3,69.8,69.21,31.45,2.13,7345815425.0,2026-03-27 08:45:48
78,688682,霍莱沃,0,0,0,0,0,0,0,0,0,41.94,-189.41,6.98,4271123256.0,2026-03-27 09:02:39
78,2240,盛新锂能,38.39,6.2,2.24,671452,2550545548.85,8.77,38.87,35.7,35.81,36.15,-35.03,3.35,35138131746.0,2026-03-27 08:46:48
78,688577,浙海德曼,65.63,5.51,3.43,6000.0,38185321.0,7.44,65.63,61.0,61.29,62.2,154.0,7.2,7303288614.0,2026-03-27 10:02:32
78,300561,*ST汇科,14.09,3.223,0.0,1791310.0,24860734.0,0,14.18,13.51,13.51,13.65,0.0,0.0,0.0,2026-03-27 09:32:30
79,2203,海亮股份,13.91,6.18,0.81,532572,732985543.86,7.63,14.07,13.07,13.16,13.1,25.86,1.9,31878315861.0,2026-03-27 08:45:48
79,301257,普蕊斯,55.45,5.28,2.78,9086.0,48858330.0,8.41,55.86,51.43,52.08,52.67,37.6,3.5,4380814497.0,2026-03-27 10:02:32
79,603787,新日股份,15.4,3.217,0.0,4282300.0,65155247.0,0,15.5,14.83,14.83,14.92,0.0,0.0,0.0,2026-03-27 09:32:30
79,688681,科汇股份,0,0,0,0,0,0,0,0,0,18.53,41.27,3.16,1939535100.0,2026-03-27 09:02:39
80,002024,ST易购,1.4,5.26,0.07,376651.0,51476595.2,6.77,1.4,1.31,1.32,1.33,132.66,1.03,12970674665.0,2026-03-27 10:02:32
80,688680,海优新材,0,0,0,0,0,0,0,0,0,49.21,-9.5,3.66,4566707290.0,2026-03-27 09:02:39
80,2468,申通快递,15.38,3.152,0.0,5361960.0,81501771.0,0,15.39,14.85,14.9,14.91,0.0,0.0,0.0,2026-03-27 09:32:30
80,300072,海新能科,5.73,6.11,0.33,1738414,971716309.34,7.59,5.73,5.32,5.37,5.4,174.25,2.23,13463897330.0,2026-03-27 08:46:48
81,2738,中矿资源,68.22,6.06,3.9,438539,2966807299.58,8.3,69.49,64.15,64.64,64.32,180.76,4.1,49220175849.0,2026-03-27 08:45:48
81,688679,通源环境,-,-,-,-,-,-,-,-,-,45.1,-147.88,5.4,5939204343.0,2026-03-27 09:01:58
81,2972,科安达,11.73,3.076,0.0,903340.0,10478708.0,0,11.74,11.36,11.37,11.38,0.0,0.0,0.0,2026-03-27 09:32:30
81,000989,九芝堂,9.2,5.14,0.45,242276.0,224532131.9,3.77,9.48,9.15,9.3,8.75,35.38,2.12,7874666510.0,2026-03-27 10:02:32
82,2039,黔源电力,21.45,3.075,0.0,10200740.0,226575088.0,0,22.82,21.11,22.8,20.81,0.0,0.0,0.0,2026-03-27 09:32:30
82,688550,瑞联新材,44.9,6.05,2.56,49593,215881602.0,7.06,45.0,42.01,42.7,42.34,25.11,2.37,7805615266.0,2026-03-27 08:46:48
82,002039,黔源电力,21.9,5.24,1.09,224078.0,494607066.71,8.22,22.82,21.11,22.8,20.81,14.25,2.16,9363522959.0,2026-03-27 10:02:32
82,688678,福立旺,-,-,-,-,-,-,-,-,-,26.91,140.34,3.8,7748282816.0,2026-03-27 09:01:58
83,688677,海泰新光,-,-,-,-,-,-,-,-,-,37.51,26.2,3.34,4496586270.0,2026-03-27 09:01:58
83,002755,奥赛康,14.74,5.36,0.75,61584.0,88954058.21,6.72,14.8,13.86,13.94,13.99,45.95,4.27,13681083574.0,2026-03-27 10:02:32
83,301327,华宝新能,71.66,5.96,4.03,124449,890600760.44,11.43,74.73,67.0,67.59,67.63,65.77,2.02,12496167971.0,2026-03-27 08:45:48
83,3042,中农联合,16.84,3.06,0.0,625600.0,10287043.0,0,16.9,16.09,16.12,16.34,0.0,0.0,0.0,2026-03-27 09:32:30
84,600396,华电辽能,9.34,5.18,0.46,2006864.0,1845654997.0,11.04,9.49,8.51,9.23,8.88,3103.38,10.18,13755081671.0,2026-03-27 10:02:32
84,688676,金盘科技,-,-,-,-,-,-,-,-,-,77.9,54.31,7.11,35817201956.0,2026-03-27 09:01:58
84,2083,孚日股份,11.85,3.043,0.0,6187500.0,71517718.0,0,11.85,11.35,11.36,11.5,0.0,0.0,0.0,2026-03-27 09:32:30
84,600167,联美控股,7.51,5.92,0.42,616206,452636776.0,10.16,7.68,6.96,7.09,7.09,23.46,1.57,16993931877.0,2026-03-27 08:46:48
85,300057,万顺新材,6.3,5.18,0.31,322915.0,201955404.98,8.51,6.39,5.88,5.9,5.99,-48.71,1.09,5655774468.0,2026-03-27 10:02:32
85,301323,新莱福,54.5,3.025,0.0,148899.0,8001623.0,0,54.5,52.65,52.65,52.9,0.0,0.0,0.0,2026-03-27 09:32:30
85,688671,碧兴物联,-,-,-,-,-,-,-,-,-,21.37,-19.94,1.65,1677948893.0,2026-03-27 09:01:58
85,600382,广东明珠,8.65,5.88,0.48,387611,337246651.0,9.67,8.9,8.11,8.17,8.17,19.27,2.11,6006629970.0,2026-03-27 08:45:48
86,688353,华盛锂电,123.51,3.019,0.0,952426.0,115731765.0,0,123.79,119.89,120.0,119.89,0.0,0.0,0.0,2026-03-27 09:32:30
86,688670,金迪克,0,0,0,0,0,0,0,0,0,17.02,-12.09,1.91,2096864000.0,2026-03-27 09:02:39
86,605028,世茂能源,28.95,5.16,1.42,33040.0,96792637.0,11.91,30.28,27.0,27.18,27.53,26.87,3.38,4632000000.0,2026-03-27 10:02:32
86,603819,神力股份,12.57,5.81,0.69,137292,171131802.0,10.02,12.99,11.8,11.88,11.88,119.77,3.41,2736868451.0,2026-03-27 08:46:48
87,990,诚志股份,10.02,5.81,0.55,1112464,1092439376.58,8.45,10.16,9.36,9.45,9.47,88.17,0.68,12176680101.0,2026-03-27 08:45:48
87,600868,梅雁吉祥,4.08,5.15,0.2,907109.0,358800060.0,8.25,4.14,3.82,3.88,3.88,-188.29,4.0,7744446610.0,2026-03-27 10:02:32
87,688669,聚石化学,0,0,0,0,0,0,0,0,0,26.17,-26.78,2.68,3175293351.0,2026-03-27 09:02:39
87,600367,红星发展,22.95,3.007,0.0,2770687.0,62296303.0,0,22.98,22.0,22.06,22.28,0.0,0.0,0.0,2026-03-27 09:32:30
88,300531,优博讯,20.22,5.15,0.99,165085.0,327968592.7,8.27,20.5,18.91,18.92,19.23,76.15,4.62,6492216672.0,2026-03-27 10:02:32
88,2969,嘉美包装,23.69,3.0,0.0,8564600.0,202241032.0,0,23.98,23.3,23.3,23.0,0.0,0.0,0.0,2026-03-27 09:32:30
88,301373,凌玮科技,67.99,5.79,3.72,103712,710189076.81,18.27,73.35,61.61,62.54,64.27,53.59,4.47,7375017467.0,2026-03-27 08:46:48
88,688668,鼎通科技,0,0,0,0,0,0,0,0,0,132.16,76.28,9.31,18406003289.0,2026-03-27 09:02:39
89,762,西藏矿业,28.8,5.77,1.57,400185,1134253843.45,8.52,29.28,26.96,27.01,27.23,-1558.69,5.1,14999594112.0,2026-03-27 08:45:48
89,688667,菱电电控,-,-,-,-,-,-,-,-,-,98.66,38.58,2.91,5198933788.0,2026-03-27 09:01:58
89,731,四川美丰,7.92,2.991,0.0,6974500.0,54954141.0,0,7.99,7.71,7.71,7.69,0.0,0.0,0.0,2026-03-27 09:32:30
89,300456,赛微电子,45.23,5.14,2.21,242699.0,1075286062.94,8.21,45.6,42.07,42.16,43.02,22.48,4.92,33118000051.0,2026-03-27 10:02:32
90,301226,祥明智能,41.41,2.933,0.0,984700.0,39891942.0,0,41.41,39.64,39.7,40.23,0.0,0.0,0.0,2026-03-27 09:32:30
90,688125,安达智能,238.5,5.76,13.0,12491,288168059.0,7.63,238.5,221.3,227.68,225.5,-175.18,10.72,19587135906.0,2026-03-27 08:46:48
90,301292,海科新源,84.35,5.12,4.11,159534.0,1354144385.04,14.71,89.89,78.09,80.01,80.24,-110.1,6.94,18792823874.0,2026-03-27 10:02:32
90,688665,四方光电,0,0,0,0,0,0,0,0,0,43.63,33.53,3.8,4415021838.0,2026-03-27 09:02:39
91,617,中油资本,10.54,2.93,0.0,46833953.0,492630122.0,0,10.66,10.32,10.53,10.24,0.0,0.0,0.0,2026-03-27 09:32:30
91,600299,安迪苏,14.22,5.1,0.69,181515.0,257843905.0,8.06,14.55,13.46,13.53,13.53,37.93,2.2,43794461035.0,2026-03-27 10:02:32
91,603016,新宏泰,41.0,5.7,2.21,91978,369911759.0,11.78,42.65,38.08,38.41,38.79,95.29,7.37,6074560000.0,2026-03-27 08:45:48
91,688663,新风光,0,0,0,0,0,0,0,0,0,60.1,89.31,6.07,8502623460.0,2026-03-27 09:02:39
92,600771,广誉远,16.73,5.09,0.81,70403.0,119041799.0,4.27,17.34,16.66,16.66,15.92,77.86,4.97,8189186789.0,2026-03-27 10:02:32
92,688662,富信科技,-,-,-,-,-,-,-,-,-,58.27,128.91,7.04,5141744800.0,2026-03-27 09:01:58
92,688143,长盈通,58.64,5.66,3.14,156989,919462486.0,9.82,60.48,55.03,56.0,55.5,324.96,5.6,7551706229.0,2026-03-27 08:46:48
92,603132,金徽股份,15.65,2.893,0.0,788600.0,12227214.0,0,15.66,15.25,15.26,15.21,0.0,0.0,0.0,2026-03-27 09:32:30
93,600488,津药药业,4.3,9.14,0.36,41286.0,16654302.0,10.15,4.32,3.92,3.94,3.94,50.64,1.55,4695112724.0,2026-03-27 10:02:32
93,603659,璞泰来,34.17,5.63,1.82,1314938,4492123968.0,10.14,35.43,32.15,32.3,32.35,30.94,3.57,73000756427.0,2026-03-27 08:45:48
93,688661,和林微纳,0,0,0,0,0,0,0,0,0,80.0,409.98,9.9,12151026080.0,2026-03-27 09:02:39
93,301035,润丰股份,76.16,2.877,0.0,157300.0,11798401.0,0,76.16,73.61,74.03,74.03,0.0,0.0,0.0,2026-03-27 09:32:30
94,600722,金牛化工,17.85,5.62,0.95,1615507,2830182071.0,10.0,18.19,16.5,16.98,16.9,252.79,9.83,12143706217.0,2026-03-27 08:46:48
94,002131,利欧股份,7.88,4.93,0.37,3332495.0,2596016724.19,8.66,8.0,7.35,7.39,7.51,67.96,4.03,53361616180.0,2026-03-27 10:02:32
94,688660,电气风电,0,0,0,0,0,0,0,0,0,12.88,-17.37,4.14,17173334192.0,2026-03-27 09:02:39
94,2274,华昌化工,6.5,2.848,0.0,3290600.0,21093254.0,0,6.52,6.23,6.26,6.32,0.0,0.0,0.0,2026-03-27 09:32:30
95,688659,元琛科技,-,-,-,-,-,-,-,-,-,9.68,-51.3,3.02,1548800000.0,2026-03-27 09:01:58
95,637,茂化实华,4.71,2.838,0.0,3242200.0,15331160.0,0,4.9,4.55,4.6,4.58,0.0,0.0,0.0,2026-03-27 09:32:30
95,688608,恒玄科技,165.39,5.06,7.96,23212.0,381876186.0,7.22,167.93,156.57,157.43,157.43,46.97,3.96,27900256832.0,2026-03-27 10:02:32
95,300205,*ST天喻,6.24,5.58,0.33,105125,64587577.15,5.75,6.25,5.91,5.95,5.91,-16.18,2.73,2683549440.0,2026-03-27 08:45:48
96,600299,安迪苏,13.9,2.735,0.0,2668600.0,36667863.0,0,13.98,13.46,13.53,13.53,0.0,0.0,0.0,2026-03-27 09:32:30
96,688658,悦康药业,0,0,0,0,0,0,0,0,0,17.1,-29.33,2.32,7695000000.0,2026-03-27 09:02:39
96,300040,九洲集团,9.33,5.54,0.49,1882155,1660472024.88,12.1,9.34,8.27,8.57,8.84,104.42,2.34,6003019368.0,2026-03-27 08:46:48
96,603429,*ST集友,9.36,5.05,0.45,75029.0,69273224.0,3.93,9.36,9.01,9.01,8.91,-269.66,3.88,4909183952.0,2026-03-27 10:02:32
97,688409,富创精密,87.54,2.734,0.0,423608.0,36718335.0,0,87.55,86.03,86.16,85.21,0.0,0.0,0.0,2026-03-27 09:32:30
97,600719,大连热电,7.5,5.49,0.39,673122,501519321.0,10.83,7.77,7.0,7.04,7.11,-32.04,9.89,3034497000.0,2026-03-27 08:45:48
97,688657,浩辰软件,-,-,-,-,-,-,-,-,-,42.79,55.88,1.98,2803356384.0,2026-03-27 09:01:58
